source,feature,ctcf_motif_cosine,mean_activation,activation_frequency
residual,323,0.014758839605312338,1.1021748781204224,0.9765263712462682
residual,83,0.014746129602049242,1.0756728649139404,0.9773263868563289
residual,159,0.014555856492582425,1.0837804079055786,0.9775020000390251
residual,99,0.01452826072330768,1.1113989353179932,0.9776581006458662
residual,127,0.014408513368329887,1.1005241870880127,0.9765263712462682
residual,375,0.014336350760827805,1.105482816696167,0.9751019532088431
residual,154,0.014174540341473758,1.1872986555099487,0.9753165915432497
residual,230,0.014135199958243272,1.088207483291626,0.977189798825343
residual,460,0.014032123179866064,1.1236748695373535,0.9726238560752405
residual,440,0.013590941960836529,1.103080153465271,0.9788288551971746
residual,365,0.013495215532292642,1.092012643814087,0.9776190754941559
residual,68,0.013264027433994517,1.0803660154342651,0.9770922359460672
residual,370,0.012969533099103415,1.0635745525360107,0.9757458682120627
residual,428,0.012896090203324382,1.1345384120941162,0.9776581006458662
residual,41,0.012520721503394958,1.0703153610229492,0.9761166071533103
residual,448,0.012363834584820085,1.075706958770752,0.9774434623114597
residual,29,0.012223804415963742,1.0715389251708984,0.9761556323050206
residual,209,0.01210981539489249,1.0904550552368164,0.9762336826084411
residual,299,0.012089336471324803,1.0829943418502808,0.9781654276180999
residual,368,0.012070683355851628,1.113852620124817,0.9765849089738337
residual,435,0.012023834311100719,1.0966500043869019,0.9760385568498897
residual,146,0.011984514609587266,1.065130591392517,0.9768385724599504
residual,374,0.011849692651048568,1.0713872909545898,0.9754531795742356
residual,234,0.01156237815082587,1.0614312887191772,0.9778727389802728
residual,423,0.011377534524807052,1.128195881843567,0.9710628500068293
residual,4,0.011278017095637161,1.0913194417953491,0.9775020000390251
residual,322,0.011095985495815515,1.106096625328064,0.978750804893754
residual,130,0.01106997160158624,1.1134729385375977,0.9761751448808758
residual,254,0.011018387477538668,1.0862882137298584,0.9770727233702121
residual,257,0.010958861204643405,1.0854711532592773,0.9787312923178989
residual,156,0.010579259917829702,1.096299648284912,0.9733458213818806
residual,406,0.01041023061318021,1.1106321811676025,0.9771702862494878
residual,324,0.01016798480504467,1.1049801111221313,0.9784386036800719
residual,345,0.00958375448918893,1.0794858932495117,0.9742824250229273
residual,115,0.009532601766863144,1.0621589422225952,0.9759800191223243
residual,73,0.009356156509097513,1.104150414466858,0.9755507424535113
residual,239,0.009228665849724442,1.086340069770813,0.9777166383734317
residual,9,0.009167918234111694,1.0776174068450928,0.9757068430603524
residual,144,0.008837403757286144,1.1082324981689453,0.9744970633573338
residual,253,0.00849859885863822,1.0702643394470215,0.9741653495677964
residual,43,0.008414124772741607,1.0798115730285645,0.9787117797420437
residual,294,0.008314368642894643,1.1079356670379639,0.9784971414076372
residual,225,0.008283210235116786,1.0921472311019897,0.9767995473082401
residual,266,0.008256956154965264,1.1128308773040771,0.9782434779215204
residual,362,0.007741170466977298,1.0763177871704102,0.9766824718531093
residual,17,0.007467807174947155,1.0997765064239502,0.9771702862494878
residual,195,0.007307330057894805,1.1325106620788574,0.9763117329118617
residual,485,0.00722213927209897,1.0849153995513916,0.9751604909364086
residual,245,0.007212503954119314,1.0959091186523438,0.9776776132217214
residual,332,0.006759537248498877,1.0816339254379272,0.9767019844289645
residual,125,0.006753358396325024,1.0765292644500732,0.9792971570176979
residual,161,0.006712817778602633,1.1013559103012085,0.9773068742804738
residual,57,0.00667320262511297,1.0881541967391968,0.9792191067142774
residual,12,0.006463611259206997,1.1030147075653076,0.9788093426213195
residual,444,0.006393233353955666,1.098590612411499,0.9768775976116607
residual,264,0.006281376681834377,1.0784947872161865,0.9773654120080392
residual,124,0.005830725984571951,1.103517770767212,0.974945852602002
